41729,0430
46803,0430
58251,1949
58259,1949
58259,1949
58261,1949
58261,1949
58265,1949
58341,1949
58343,1949
58345,1949
58347,1949
58359,5180
58521,1949
58735,1949
58743,1949
58743,1949
58775,1949
58775,1949
61247,1949
61589,0430
61589,5180
64753,1949
67349,1949
67391,1949
68443,1949
68443,0430
68443,0430
72767,0430
73759,1949
